,word,iliad_24,odyssey_1,corpus
2569,νοστήσαντα,0,2,12
2570,γούνατ,1,0,31
2571,Πηλεΐδης,1,0,24
2572,ἄγαγον,1,0,3
2573,ᾗσι,1,1,17
2574,ναιετοώσης,0,1,1
2575,ὁδοῖο,1,2,14
2576,κάκ,1,1,27
2577,οἴκοιο,1,1,4
2578,πατρώιόν,0,1,1
2579,δέξαι,3,0,7
2580,αὐτίκα,2,1,108
2581,πρῶτ,0,1,7
2582,ἀνιόντα,0,1,3
2583,ἐστε,1,0,5
2584,ἔνθορε,1,0,2
2585,οἰήκεσσιν,1,0,1
2586,Εὐρύκλει,0,1,3
2587,ἐμβαλέειν,1,0,5
2588,λῖτα,0,1,2
2589,ἔβαλον,1,0,12
2590,πασάμην,1,0,2
2591,σκίδνασθαι,0,1,1
2592,φανήῃ,1,0,5
2593,τεοῖσι,0,1,3
2594,ἔχον,1,0,65
2595,μεγάλην,2,0,17
2596,χαρίζετο,0,1,1
2597,σοῖο,1,0,4
2598,μέδοντο,1,0,1
2599,πέμψον,2,0,5
2600,ὀλέθρῳ,0,1,5
2601,Αἰγίσθοιο,0,2,6
2602,νεμεσσήθη,0,1,1
2603,καλέουσιν,1,0,5
2604,Ἀχιλλῆϊ,6,0,11
2605,ἀγήνορι,1,0,2
2606,ἔβην,1,0,2
2607,δόμονδε,0,1,9
2608,ἐκπέμπεις,1,0,1
2609,ἰδεῖν,1,0,4
2610,σῆμα,4,0,29
2611,κλυτόν,1,1,18
2612,ἐοῦσα,1,0,9
2613,ἀνάγκῃ,0,1,31
2614,ἐντυπάς,1,0,1
2615,ὤ,2,2,79
2616,πέφνεν,1,0,2
2617,ὕβριν,0,1,12
2618,ἄνωγας,1,0,6
2619,θέτο,0,1,14
2620,ἐπένησε,1,0,2
2621,ἤγαγε,1,0,13
2622,εἰσάγαγον,1,0,2
2623,κύδιστε,1,0,18
2624,ἐσθῆτός,0,1,1
2625,ἀφνειότεροι,0,1,1
2626,σιδήρεα,0,1,2
2627,Ἑλλήσποντον,1,0,7
2628,ἤθελε,1,0,23
2629,θελκτήρια,0,1,2
2630,κοίλῃς,0,1,11
2631,ἄφθιτα,1,0,2
2632,οἷσιν,2,3,23
2633,ἐῴκει,2,1,12
2634,δαΐφρονος,0,2,28
2635,Ποσειδάωνος,0,1,6
2636,ἐρρύσατο,0,1,3
2637,Καλυψώ,0,1,19
2638,εὗρ,2,0,14
2639,ὀλοόφρονος,0,1,5
2640,μέλεσσι,1,0,4
2641,ἐξίκετο,1,0,3
2642,μελάντερον,1,0,2
2643,γεραίτερος,2,0,4
2644,Ἀτρεΐδαο,0,2,26
2645,ἕσπερον,0,1,3
2646,οἷός,1,0,10
2647,σ,10,3,162
2648,ἔτλην,1,0,5
2649,ἀστυβοώτην,1,0,1
2650,καλῇ,0,1,18
2651,πανδαμάτωρ,1,0,2
2652,θεᾶς,1,0,12
2653,ζωός,1,1,18
2654,Εὐπείθεος,0,1,10
2655,ἀγκάς,1,0,6
2656,ἔνισπες,1,0,1
2657,ἐπέθηκεν,1,0,1
2658,πολλή,1,0,12
2659,μεθήμενος,0,1,1
2660,υἱέος,1,0,6
2661,γόους,0,1,1
2662,ὀδυράμενος,1,0,1
2663,ὁπλίσαι,1,0,1
2664,οἴκοι,1,1,7
2665,τελείων,1,0,2
2666,ἐμῆς,1,1,22
2667,πυρήν,1,0,9
2668,ἴδον,0,1,59
2669,οἴχονθ,1,0,1
2670,ἑνός,0,1,8
2671,γῆρας,0,1,17
2672,ἄτη,1,0,3
2673,πραπίδων,1,0,5
2674,ἔσσεται,3,2,61
2675,ὅ,25,10,910
2676,τάφρον,1,0,19
2677,ὤφελλον,1,0,2
2678,Ἴδηθεν,1,0,7
2679,ἀνέρες,1,1,41
2680,χόρτοισι,1,0,1
2681,ἐστιν,2,2,64
2682,ὅσσος,1,0,2
2683,τοίην,0,1,2
2684,βάσκ,2,0,6
2685,ἡβήσῃ,0,1,1
2686,κτερεΐξαι,0,1,1
2687,δαΐ,1,0,3
2688,νέκυι,1,0,3
2689,τέκον,3,0,7
2690,μεδώμεθα,1,0,4
2691,ἀκούομεν,1,0,3
2692,μιν,24,11,644
2693,ἑκυρή,1,0,1
2694,φέρω,1,0,3
2695,παραιφάμενος,1,0,1
2696,τῆ,1,0,7
2697,παιδός,3,2,34
2698,Πρίαμε,2,0,2
2699,τάς,2,0,51
2700,ἔξελε,1,0,3
2701,κήρυκα,2,0,12
2702,ὅττί,2,0,19
2703,αἰέν,2,2,71
2704,ἔχεις,1,0,9
2705,σαῶσαι,1,0,2
2706,οὖν,3,1,85
2707,οὔλας,1,0,8
2708,ἀμφιπόλοισι,0,2,22
2709,χιτῶνα,2,2,30
2710,ὀδύνας,0,1,5
2711,ἔτετμε,0,1,2
2712,κεχαρισμένα,1,0,5
2713,ἐντύνοντο,1,0,3
2714,κατεστόρεσαν,1,0,1
2715,ποτοῖο,0,1,5
2716,θανόντος,1,0,12
2717,πεζός,1,0,12
2718,ὁμάδησαν,0,1,5
2719,αὐχένι,1,0,3
2720,δῖον,8,1,66
2721,ἦμαρ,2,3,82
2722,ὁδόν,0,1,43
2723,θνῄσκων,1,0,2
2724,φιλήσεαι,0,1,2
2725,ἀπιθήσω,1,0,1
2726,ἐκτός,1,0,20
2727,εἴσατο,1,0,13
2728,φόβου,1,0,3
2729,ἑκάστῳ,0,1,35
2730,ὁρόωντες,1,0,5
2731,βούλομαι,1,0,3
2732,ἀγανοῖς,1,0,9
2733,στοναχῇ,1,0,3
2734,αὖτις,3,1,128
2735,νῆ,0,1,4
2736,αὖθ,1,0,36
2737,ταύτης,0,1,5
2738,ἡμετεράων,1,0,2
2739,ἐλεαίρων,1,0,4
2740,ὄμματα,1,1,10
2741,λῦσαι,1,0,7
2742,ἀλίτηται,1,0,2
2743,ῥυστάζεσκεν,1,0,1
2744,γέγωνέ,1,0,2
2745,δόσαν,2,0,19
2746,εἴσειμι,1,0,2
2747,τέως,1,0,3
2748,βεβήκει,0,1,27
2749,χαριεστάτη,1,0,2
2750,ἕλκον,1,0,6
2751,ὁππόθεν,0,1,4
2752,ὀτρύνεσκον,1,0,1
2753,Τρώων,3,1,214
2754,νήσῳ,0,2,14
2755,παιπαλοέσσης,1,0,6
2756,πόθεν,0,1,14
2757,μάντις,0,1,8
2758,νηυσίν,3,1,94
2759,ὕπνον,1,1,20
2760,λέβητας,1,0,6
2761,Δουλιχίῳ,0,1,3
2762,ἀκούσῃς,0,3,6
2763,ὠμηστής,1,0,1
2764,ἄντα,1,1,34
2765,Ὀρέστης,0,2,5
2766,ἀντιθέῳ,0,1,11
2767,ποῖόν,0,1,8
2768,περίφρων,0,1,46
2769,ἄποινα,8,0,26
2770,ἕταροί,1,0,2
2771,αἰνῶς—,0,1,1
2772,ἀοιδός,0,1,18
2773,νίψασθαι,0,1,6
2774,ἅπαντας,1,0,12
2775,ὠφέλετ,1,0,1
2776,σῆμά,0,1,7
2777,Ἕκτορά,2,0,4
2778,ἵκετο,1,0,37
2779,νύμφῃ,0,1,2
2780,ποταμῷ,1,0,15
2781,ἀνθρώπων,0,5,95
2782,Σάμου,1,0,2
2783,μεγαλήτορι,2,0,12
2784,ὄμβρῳ,0,1,5
2785,ἄγοιτο,1,0,3
2786,ἵπποι,1,0,89
2787,ἐπεστέψαντο,0,1,5
2788,μένοντες,0,1,18
2789,μέγιστον,2,1,11
2790,εἶμι,2,0,20
2791,πιοῦσα,1,0,1
2792,καπνόν,0,1,6
2793,ὁμήν,1,0,3
2794,ποθ,2,0,10
2795,δαίς,0,1,2
2796,θέμις,1,0,21
2797,ἄνδρα,0,1,83
2798,αἴτιος,0,1,7
2799,ἐκέλευε,1,0,7
2800,φυλάσσων,1,0,1
2801,ἔδουσιν,0,1,13
2802,ποθι,2,2,19
2803,χέουσα,2,0,9
2804,διδόντος,0,1,1
2805,ἀοιδούς,1,0,1
2806,ἐβόλοντο,0,1,1
2807,Λητοῖ,1,0,3
2808,κέρας,1,0,3
2809,φίλτατόν,1,0,1
2810,ὅττι,1,3,52
2811,τίνες,0,1,8
2812,ἄγοντα,1,0,4
2813,θάμβησαν,1,0,3
2814,εὐεργής,1,0,2
2815,ἱερῆες,1,0,1
2816,Οὐλύμποιο,2,1,24
2817,πολυτρήτοισι,0,1,3
2818,πείσεις,2,0,7
2819,ζυγόφιν,1,0,1
2820,λάθοι,1,0,3
2821,ἔκλε,1,0,1
2822,αἴθωνα,0,1,4
2823,ὑπερφιάλοισι,0,1,7
2824,στῆ,4,2,78
2825,εἰποῦσ,1,2,18
2826,δαέρων,2,0,2
2827,εἶξαν,1,0,2
2828,ἀγκρεμάσασα,0,1,1
2829,γραίης,0,1,1
2830,ἔκτανον,0,1,2
2831,κιόντες,0,1,5
2832,μοῦνος,1,0,14
2833,Ἄρηος,1,0,34
2834,πυκινῶς,0,1,15
2835,ἀλέεινε,0,1,5
2836,λέκτρῳ,0,1,2
2837,τραπέζῃ,1,0,5
2838,πτόλεϊ,1,0,1
2839,μέλλει,1,0,7
2840,διδοῦσι,0,1,2
2841,ἤματα,2,0,54
2842,ἐπιδήμιος,0,1,1
2843,οὐδέν,1,0,19
2844,ὁρμαίνοντ,1,0,1
2845,ἐγένοντο,1,0,36
2846,γυίων,1,0,3
2847,δῆσαι,1,0,1
2848,λελειμμένοι,1,0,1
2849,ἐκπέμψειε,1,0,1
2850,μιμνησκόμενος,1,0,1
2851,ὅσοι,0,1,26
2852,μνησάμενος,1,0,2
2853,ποθέων,1,0,2
2854,σιωπῇ,0,2,28
2855,θνητός,1,0,8
2856,εὑ,2,0,6
2857,σφετέρῃσιν,0,1,2
2858,γόοιο,6,0,27
2859,αἰδώς,1,0,11
2860,ἰῆς,1,0,2
2861,δάος,1,0,5
2862,τόσσον,1,0,36
2863,ἥδε,1,0,26
2864,ξείνους,1,0,13
2865,νήπιος,1,0,26
2866,φρένα,0,1,46
2867,αἱμυλίοισι,0,1,1
2868,κλισίην,6,0,31
2869,δεδμημένοι,1,0,5
2870,σύνθετο,0,1,3
2871,κακῶν,2,0,19
2872,ἄγριοι,0,1,5
2873,λάβῃ,1,0,2
2874,θρήνων,1,0,1
2875,προτιάπτω,1,0,1
2876,ἀτρυγέτοιο,1,1,10
2877,βέλεσσιν,1,0,3
2878,Λαέρτης,0,1,12
2879,Μενέλαον,0,1,31
2880,περιναιέται,1,0,1
2881,ἰσάσκετο,1,0,1
2882,ἐφάνη,1,0,6
2883,ἰθύς,1,1,44
2884,γούνασι,0,2,13
2885,μνηστῆρας,0,6,53
2886,τοῖος,2,2,30
2887,φῇσιν,0,1,1
2888,ἠμείβετ,6,3,72
2889,ἐπεβήσετο,1,0,7
2890,ἀμειλίχου,1,0,1
2891,τρητοῖς,1,0,3
2892,εὗρον,1,0,16
2893,εἵνεχ,1,0,1
2894,αὐτούς,1,0,41
2895,κανέοισιν,1,1,5
2896,ἐμός,3,2,34
2897,βασιλεύσει,0,1,1
2898,κληῗδα,1,0,5
2899,καθύπερθε,1,0,7
2900,πόλει,1,0,13
2901,δηθά,0,2,16
2902,ἄρουρα,0,1,9
2903,πάντῃ,1,0,27
2904,ἐπήν,4,1,45
2905,ἄριστοι,1,2,66
2906,μεταλλᾷς,0,1,11
2907,Ἑκτορέης,2,0,2
2908,σῖτον,1,2,32
2909,ἐμισγόμεθ,0,1,2
2910,ὑψόροφον,1,0,7
2911,ἀσύφηλον,1,0,2
2912,ἐϋξέστῃ,1,0,2
2913,Ὀδυσσῆος,0,2,78
2914,ὄφρ,0,2,137
2915,Πεισηνορίδαο,0,1,3
2916,λυγρῆς,0,1,6
2917,δῶρον,0,2,13
2918,Ἀθήνην,0,2,13
2919,μετεκίαθε,0,1,2
2920,παλλόμενος,1,0,1
2921,παννύχιος,0,1,4
2922,καλέσας,0,1,4
2923,σίδηρον,0,1,9
2924,χθόνα,2,0,16
2925,μηκέτι,1,0,18
2926,πέρην,1,0,3
2927,πότνια,2,0,66
2928,τοιοῦδ,0,1,4
2929,τοῖσι,5,5,142
2930,ἐρίηρον,0,1,3
2931,ἔφαθ,3,2,107
2932,προπάροιθε,1,1,40
2933,ἀποπαύε,0,1,1
2934,βροτοῖσιν,1,0,18
2935,κατέκτα,1,0,7
2936,ἐΰννητόν,1,0,1
2937,ληίσσατο,0,1,1
2938,μηδ,0,1,53
2939,ἀμοιβῆς,0,1,1
2940,κατακτείνας,1,0,4
2941,τεθνάμεναι,1,0,1
2942,νόσφιν,1,0,26
2943,σοῦ,1,0,4
2944,ἠελίοιο,1,0,27
2945,σάφα,0,1,21
2946,κλισίης,1,0,14
2947,θαύμαζ,1,0,1
2948,ἀγχοῦ,2,0,28
2949,δώματ,2,0,52
2950,ῥινοῖσι,0,1,3
2951,ἐφύπερθε,1,0,7
2952,δενδρήεσσα,0,1,1
2953,ἡρώων,0,1,16
2954,ποδάρκης,1,0,21
2955,γαλόων,1,0,3
2956,ἀπῶσεν,1,0,2
2957,ἔχων,3,2,89
2958,ἐπέρυσσε,0,1,1
2959,ἐϋξέστου,1,0,3
2960,βυσσόν,1,0,1
2961,γυναικί,1,0,14
2962,εἴρεαι,1,0,4
2963,εἴπῃ,1,2,12
2964,ἥμενοι,1,1,9
2965,μέσῳ,1,0,13
2966,θάλασσαν,0,1,14
2967,πύλας,1,0,24
2968,ταύρων,0,1,5
2969,ἐτέρπετο,0,1,2
2970,ἔνθα,3,3,284
2971,ἀναβήμεναι,0,1,1
2972,πεπνυμένος,0,7,59
2973,ὅς,23,11,602
2974,ἀνέστησεν,1,0,1
2975,κεῖσ,1,0,12
2976,νῆσον,0,1,29
2977,θανάτοιό,2,0,2
2978,Τεμέσην,0,1,1
2979,λιτανεύσομεν,1,0,1
2980,Κρονίωνι,1,0,16
2981,ψεῦδός,1,0,2
2982,ἀποδάσσομαι,1,0,2
2983,ἀθανάτοις,1,0,4
2984,ὁμηγερέες,3,0,9
2985,τέκνον,1,1,38
2986,γούνατα,2,0,12
2987,κατακείμενος,1,0,2
2988,γλυκεροῦ,1,0,1
2989,μέσσῃς,1,0,1
2990,θοήν,2,1,36
2991,τάρβει,1,0,4
2992,ταμών,1,0,4
2993,δίδωσιν,0,1,2
2994,κατεβήσετο,1,1,7
2995,πάρα,2,0,32
2996,σφάξ,1,0,1
2997,ᾦξε,1,0,1
2998,ἀΐξας,1,0,10
2999,κλαίοισθα,1,0,1
3000,μύσαν,1,0,1
3001,θείω,0,1,7
3002,καλέει,1,0,3
3003,ζώοντος,1,0,6
3004,δείπνῳ,0,1,3
3005,εἷσαν,2,0,7
3006,πως,2,0,72
3007,ὑψηλοῖσι,1,0,5
3008,ἕποντο,2,1,67
3009,κέατ,1,0,2
3010,κατθάψαι,1,0,1
3011,Ἀλέξανδρος,1,0,22
3012,ἐποτρύνουσα,1,0,3
3013,πολυδάκρυτος,1,0,1
3014,ἱκοίμην,1,0,6
3015,πρῶται,1,0,4
3016,λίπετ,1,0,4
3017,οἶδ,0,1,20
3018,ἡμετέρῳ,0,1,7
3019,κλαυθμοῖο,1,0,4
3020,λισσόμενος,1,0,10
3021,ἄλλα,0,4,49
3022,ὀνοσσάμενος,1,0,1
3023,χώρῳ,0,1,14
3024,γνώωσι,1,0,4
3025,ἐκνοστήσαντι,1,0,2
3026,ζυγόν,2,0,20
3027,χρυσοῖό,0,1,1
3028,ἔρχεται,1,0,12
3029,ἀοιδήν,1,3,13
3030,ᾗ,1,0,42
3031,ὀπηδεῖ,1,0,7
3032,αἰδεῖο,1,0,2
3033,ὁππότ,0,1,17
3034,φῄς,0,1,4
3035,ἀπόλωλε,0,1,5
3036,ἀμφίς,1,1,41
3037,πάτερ,2,2,66
3038,ἐναίσιμοι,1,0,4
3039,μετηύδα,2,1,23
3040,ἔδοντες,0,2,15
3041,κάλεσσα,1,0,1
3042,αἴθωνας,1,0,4
3043,μαντεύσομαι,0,1,3
3044,γλαυκῶπιν,0,1,1
3045,οἰμωγῇ,1,0,2
3046,ταφών,1,0,7
3047,ὀρχηστύν,0,1,3
3048,ἰοχέαιρα,1,0,11
3049,ἤπιος,2,0,11
3050,ἐλθών,1,2,74
3051,ἁλίοιο,1,0,8
3052,ὀχῆα,1,0,4
3053,ὄφρά,5,0,25
3054,πατρώιοι,0,1,1
3055,ἐλεήσει,1,0,2
3056,πέζῃ,1,0,1
3057,ἀρνειῶν,0,1,1
3058,ἑόν,2,2,30
3059,αἰνῶς,2,1,31
3060,δαΐφρων,1,0,5
3061,κάπετον,1,0,2
3062,βόας,1,0,14
3063,δῶρ,1,0,11
3064,θῆκαν,1,1,4
3065,θρόνους,0,1,11
3066,ὕπερθε,1,0,14
3067,οὗ,5,1,45
3068,μετοχλίσσειε,1,0,1
3069,γαίης,0,2,49
3070,Μυσοί,1,0,2
3071,ξείνοισι,0,1,1
3072,ἀπέεργεν,1,0,1
3073,ἦρχε,2,1,56
3074,κήδων,1,0,1
3075,πίνοντά,0,1,2
3076,περισκέπτῳ,0,1,4
3077,βαίην,1,0,1
3078,ποδώκεϊ,1,0,2
3079,φρονέων,0,3,36
3080,ποσσίν,1,1,20
3081,πάντα,7,0,255
3082,ἀπόναιο,1,0,1
3083,μέτα,1,0,8
3084,λωίτερον,0,1,2
3085,σοῖς,1,0,6
3086,ἠριγένεια,1,0,24
3087,μακρόν,2,0,52
3088,οἷα,1,1,13
3089,χρόνον,1,0,29
3090,ἐσέδρακον,1,0,1
3091,δίδωσι,1,0,4
3092,ἐπιθεῖσα,0,1,6
3093,τελευτήσῃς,0,1,1
3094,ἔτι,5,7,220
3095,ἀτάρ,3,2,131
3096,ὄλοντο,1,2,16
3097,κακά,2,2,125
3098,ἄλλον,2,0,72
3099,ἀρίστους,2,0,28
3100,ὄλβῳ,1,0,3
3101,λευκώλενος,2,0,30
3102,ἔτλητε,1,0,1
3103,στενάχω,1,0,1
3104,κειμένῳ,1,0,1
3105,Παλλάς,0,3,50
3106,ἐποίησαν,0,2,5
3107,ἦέ,1,0,18
3108,θεοπρόπον,0,1,1
3109,ἄλλοις,1,0,12
3110,σχομένη,0,1,6
3111,καλοῖς,1,0,3
3112,λέγοντο,1,0,2
3113,ὦπα,0,1,6
3114,νῆα,0,2,112
3115,δίφρου,3,0,19
3116,ἀνάβλησις,1,0,2
3117,πάντες,6,7,214
3118,ἐπῴχετο,0,2,9
3119,δῆσαν,1,0,4
3120,φθεγξαμένη,1,0,1
3121,ἀειράσας,1,0,1
3122,ἐγγύθι,0,1,11
3123,ἀνώγῃ,0,1,5
3124,καλλιπαρῄῳ,1,0,2
3125,ὅμιλος,1,1,4
3126,ἀφνειόν,0,1,7
3127,ἤειδε,0,1,2
3128,αἰδέσεται,1,0,3
3129,ὀτρηροί,0,1,1
3130,δαΐδας,0,2,7
3131,ἀκούσῃ,0,1,9
3132,ἐσθλόν,1,2,59
3133,δύνανται,1,0,6
3134,στυγερόν,0,1,4
3135,μῦθος,0,1,21
3136,τῶνδ,2,0,6
3137,δινήεντος,1,0,6
3138,μακράς,0,1,1
3139,κοιρανέουσιν,0,1,6
3140,χρυσείῃ,1,1,10
3141,χρυσέῳ,1,0,9
3142,νεμεσσηθέωμέν,1,0,1
3143,μάλιστα,2,4,90
3144,μαλακῷ,1,0,3
3145,πένθος,3,1,30
3146,θαμά,0,1,4
3147,ᾗσιν,0,1,19
3148,δόμου,1,2,13
3149,παρέστηκεν,1,0,2
3150,ἵκανε,1,0,23
3151,ὕπνῳ,2,0,16
3152,κούρῳ,1,0,1
3153,Σιπύλῳ,1,0,1
3154,ἐπιβλής,1,0,1
3155,στόρεσαν,1,0,6
3156,πέσσω,1,0,1
3157,ἔμ,1,1,35
3158,Μέντης,0,2,2
3159,κρυεροῖο,1,0,4
3160,θύρῃσι,0,1,9
3161,ἐπέτελλε,1,0,14
3162,ἄγγελός,2,0,5
3163,γένοιτο,1,0,34
3164,τελειότατον,1,0,2
3165,δείλ,1,0,7
3166,ἕλικας,0,1,11
3167,λιμένι,0,1,2
3168,δήν,0,1,40
3169,ἔγωγε,1,0,32
3170,σε,7,9,277
3171,ἔοικε,0,2,23
3172,κεῖνόν,0,1,3
3173,τιμηέστερος,0,1,1
3174,σιδήρειόν,2,0,2
3175,ξύνες,1,0,3
3176,μετέλθοι,0,1,1
3177,αἰετόν,1,0,2
3178,ἅρμασιν,1,0,10
3179,Πρίαμον,7,0,9
3180,εὕδουσι,1,0,4
3181,ἑταιρίσσαι,1,0,1
3182,ἀναΐξας,2,1,9
3183,ἀνστήσεις,1,0,1
3184,λευκά,2,0,15
3185,ἔγχε,0,1,5
3186,ἕστορι,1,0,1
3187,νέος,2,0,7
3188,γλαυκώπιδι,1,0,6
3189,κήρυκες,0,2,19
3190,πελάσσῃ,2,0,3
3191,φίλον,14,7,193
3192,θάρσει,1,0,16
3193,θρασύν,2,0,14
3194,ὀνόμαζε,2,0,22
3195,πάτρῃ,1,0,1
3196,παντί,1,0,6
3197,ἔκηε,1,0,4
3198,κλέος,0,5,61
3199,ἀμφίπολον,1,0,4
3200,Πρίαμόν,1,0,4
3201,δοῦρ,1,0,2
3202,ἄλλων,3,1,94
3203,κλίμακα,0,1,4
3204,ἔμαρπτεν,1,0,1
3205,ἀρτυνέουσιν,0,1,2
3206,νῦν,15,15,589
3207,ἷξεν,2,0,4
3208,ὅσσοι,0,2,39
3209,ἔρξῃς,0,1,1
3210,νόῳ,1,0,11
3211,τιμήν,1,1,14
3212,ἐνθέμεναι,1,0,3
3213,θεοειδής,9,1,39
3214,πεντήκοντά,1,0,2
3215,τετιημένος,0,1,6
3216,ἐφείη,0,1,1
3217,ἐρυκανόωσ,0,1,1
3218,ἀνάσσεις,1,0,10
3219,ἁψάμενοι,1,0,2
3220,αὐτοί,1,3,96
3221,κέλετ,1,0,3
3222,ξείνῳ,0,1,11
3223,φίλε,1,0,20
3224,μέλαιναν,2,0,49
3225,τοι,29,15,774
3226,παρήμενοι,1,0,4
3227,παῖδας,1,0,9
3228,ἐπεστονάχησε,1,0,1
3229,εἰμι,3,0,27
3230,μήδεα,1,0,16
3231,τώ,9,0,221
3232,μνηστῆρες,0,4,69
3233,ὑπόδρα,1,0,26
3234,πείθομαι,0,1,1
3235,Τάφου,0,1,1
3236,λαθών,1,0,6
3237,στόμα,1,0,20
3238,πόρον,3,0,11
3239,ὤιξεν,0,1,2
3240,ἄσκοπος,2,0,2
3241,οὔ,16,8,475
3242,Πηλεΐωνα,1,0,25
3243,ἔρχεο,0,1,15
3244,παρειάων,0,1,5
3245,χρύσεια,1,2,12
3246,μακάρων,1,0,6
3247,μάλ,5,5,173
3248,ἀκηδέστως,1,0,2
3249,μένος,4,2,159
3250,ἠέλιον,1,0,17
3251,ἄλγεα,3,1,44
3252,κείμενον,1,0,18
3253,τίσις,0,1,3
3254,χαλκόν,1,1,39
3255,ἔτ,1,3,96
3256,ἰθύνεις,1,0,1
3257,ἀφνειοῖο,1,0,4
3258,ἤλυθον,1,0,19
3259,μεγάροισιν,2,2,71
3260,πόληος,0,1,13
3261,ἀπέληγεν,1,0,1
3262,ἰέναι,6,0,62
3263,φαινομένη,1,0,2
3264,ἐπεί,27,21,745
3265,ἄπιστε,1,0,1
3266,πτολίεθρον,0,1,28
3267,εἷός,2,0,3
3268,ἀθλεύων,1,0,1
3269,πόντον,0,1,73
3270,ἔπειθ,2,0,39
3271,μακρήν,0,1,7
3272,Δαρδανίδην,1,0,1
3273,πυκινά,2,0,5
3274,περκνόν,1,0,1
3275,γλωχῖνα,1,0,1
3276,ἔτευξαν,0,1,1
3277,νῆας,14,0,180
3278,ἐόντες,2,0,29
3279,μέγαρα,0,1,8
3280,ἀοιδή,0,1,3
3281,γλαφυρῷ,1,0,6
3282,φᾶρος,1,0,20
3283,λάθρῃ,1,0,10
3284,γναμπτοῖσι,1,0,6
3285,εἰσαναβᾶσα,1,0,4
3286,δέπας,2,0,30
3287,μιμνησκόμεναι,1,0,1
3288,εὐρείῃ,3,1,15
3289,κτεάτεσσιν,0,2,9
3290,ἕβδομός,1,0,1
3291,αἴσχεα,0,1,4
3292,ἄγοντι,1,0,2
3293,ἔνθεν,2,0,45
3294,Ἰδαῖος,1,0,9
3295,δῶρα,9,0,85
3296,φέρεσθαι,1,1,15
3297,κεδνά,0,1,5
3298,πατέρι,1,0,3
3299,ἥν,1,3,101
3300,δαινῦτό,1,0,1
3301,δάκρυον,1,0,12
3302,οὔτε,6,3,126
3303,ἔντοσθεν,0,3,15
3304,ἀνάσσει,0,1,9
3305,μητίετα,1,0,19
3306,Λῆμνον,1,0,7
3307,χρυσείην,1,0,11
3308,σεῖο,2,0,28
3309,Ἑρμεία,1,0,4
3310,μητέρος,1,0,7
3311,ἐμοῦ,1,0,7
3312,ἐσελεύσομαι,0,1,2
3313,ἀγίνεον,1,0,1
3314,εὐρύν,1,1,43
3315,ἀεικείην,1,0,1
3316,ὁμῶς,1,0,28
3317,εὐρύοπα,3,0,23
3318,ἐνιαυτῶν,0,1,2
3319,μοῖρα,1,0,29
3320,πατροφονῆα,0,1,3
3321,ἔφαντ,0,1,1
3322,πικρόγαμοί,0,1,3
3323,χοροιτυπίῃσιν,1,0,1
3324,ἰόντα,1,0,16
3325,χαίρων,0,1,19
3326,ἰοῦσα,0,1,10
3327,ῥα,7,2,212
3328,ἡγεῖθ,0,1,1
3329,ἀποσκύδμαινε,1,0,1
3330,υἱέϊ,1,0,9
3331,αὐτάρ,24,11,770
3332,ἐθέλῃσιν,0,1,17
3333,πολέμου,1,0,25
3334,εὕδεις,1,0,5
3335,πρωτοπαγέα,1,0,1
3336,Ὄλυμπον,3,0,38
3337,ζεῦξ,1,0,1
3338,ἐνίπτοι,1,0,1
3339,πω,4,1,82
3340,ὀφθαλμοῖσιν,4,0,52
3341,Ὀδυσσεύς,0,8,309
3342,εἶξε,1,0,1
3343,σέο,1,0,21
3344,κατελεύσομαι,0,1,1
3345,στάς,2,1,21
3346,ἄλοχός,1,0,3
3347,εἰνατέρων,1,0,3
3348,κρειόντων,1,2,5
3349,κροκόπεπλος,1,0,4
3350,ὀπάσσομεν,1,0,1
3351,μενεαίνων,2,0,19
3352,κατέδουσιν,1,0,7
3353,θνητῷ,1,0,2
3354,Ἀπόλλων,4,0,112
3355,λόχον,1,0,12
3356,ὁπόσα,1,0,1
3357,πασσάμενος,0,1,1
3358,θνητοῦ,1,0,1
3359,ἐστίν,2,3,59
3360,κυσίν,1,0,6
3361,ὅνδε,0,1,7
3362,πευσόμενος,0,1,5
3363,ἡμιόνους,9,0,19
3364,ἐσσυμένους,1,0,2
3365,νείκεσσε,1,0,2
3366,διελθέμεν,1,0,3
3367,δοῖεν,1,0,10
3368,εἰλίποδας,0,1,8
3369,φημι,2,0,37
3370,Φημίῳ,0,1,1
3371,Πηληϊάδεω,3,0,10
3372,περικαλλέος,0,1,5
3373,ἱέμενός,0,1,3
3374,πέτρῃσιν,1,0,2
3375,ἀκηδής,1,0,2
3376,δοῦναι,0,2,5
3377,Ἰθάκην,0,3,27
3378,Ἀχελώϊον,1,0,1
3379,ἀπώλετο,0,1,4
3380,μέσσαυλον,1,0,2
3381,ηὔδα,2,7,88
3382,πατέρα,0,1,11
3383,ἀφείλετο,0,1,4
3384,ἐδεύετο,1,0,9
3385,πρόφρονι,1,0,4
3386,ἔσθουσ,1,0,1
3387,ἔρυκε,0,1,7
3388,λύσασθαί,1,0,1
3389,ἐξερέηται,0,1,1
3390,πετάσσας,0,1,10
3391,ἁλί,0,1,9
3392,χρεῖος,0,1,8
3393,δωδεκάτη,1,0,1
3394,σπῆϊ,1,0,2
3395,τρητοῖσι,0,1,3
3396,νοήσας,2,1,8
3397,ὀλοφυρόμενοι,1,0,2
3398,δαινύμενοι,0,1,7
3399,χαλεποί,0,1,5
